City,Observer,Species,Group,Obs Date,LOC_FINAL,LOC_ORIG,Habitat_broad,Habitat_spec,Photo,Dead,Notes,LOCATION_CHANGES
Philadelphia,NS/BDW,Northern Watersnake,Snake,7/8/2017,Matrix,Matrix,terrestrial,suburban,yes,no,,
Lexington,NS/BDW,Northern Watersnake,Snake,6/11/2017,matrix,matrix,aquatic,stream,yes,no,appears to be someone's backyard,
Philadelphia,BDW,Northern Watersnake,Snake,7/8/2017,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,3/26/2020,Matrix,Matrix,terrestrial,field,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,5/2/2020,Matrix,Matrix,terrestrial,field,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,5/10/2019,Matrix,Matrix,terrestrial,edge,yes,no,golf course,
Philadelphia,NS/BDW,Ringneck Snake,Snake,10/1/2018,Matrix,Matrix,terrestrial,edge,yes,no,,
Philadelphia,BDW,Ringneck Snake,Snake,10/1/2018,Matrix,Matrix,terrestrial,edge,yes,no,in someone's hand,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,12/11/2018,Matrix,Matrix,Terrestrial,Urban,yes,no,,WAS K&T TRAIL
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,6/6/2019,Matrix,Matrix,Aquatic,River,yes,no,,WAS SCHUYLKILL RIVER
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,6/10/2015,Matrix,Matrix,Aquatic,River,yes,no,,WAS SCHUYLKILL RIVER
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,9/10/2019,Matrix,Matrix,Terrestrial,Urban,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,8/19/2019,Matrix,Matrix,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,4/29/2019,Matrix,Matrix,Aquatic,Pond,yes,yes,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,9/11/2019,Matrix,Matrix,terrestrial,industrial,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,9/10/2019,Matrix,Matrix,terrestrial,urban,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,8/19/2019,Matrix,Matrix,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,7/29/2019,Matrix,Matrix,terrestrial,industrial,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,6/6/2019,Matrix,Matrix,aquatic,river,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,4/29/2019,Matrix,Matrix,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,4/29/2019,Matrix,Matrix,aquatic,pond,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,12/11/2018,Matrix,Matrix,terrestrial,industrial,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,11/13/2018,Matrix,Matrix,terrestrial,field,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,10/8/2018,Matrix,Matrix,terrestrial,field,yes,yes,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,10/8/2017,Matrix,Matrix,terrestrial,suburban,yes,no,,
Philadelphia,BDW,Common Snapping Turtle,Turtle,4/29/2017,Matrix,Matrix,terrestrial,industrial,yes,no,right by river,
Philadelphia,BDW,Common Snapping Turtle,Turtle,6/10/2015,Matrix,Matrix,aquatic,river,yes,no,,
Philadelphia,NS/BDW,River Cooter,Turtle,4/17/2020,Matrix,Matrix,Aquatic,River,yes,no,,WAS SCHUYLKILL RIVER
Philadelphia,BDW,River Cooter,Turtle,4/17/2020,Matrix,Matrix,aquatic,river,yes,no,,
Philadelphia,NS/BDW,Spiny Softshell Turtle,Turtle,7/7/2019,Matrix,Matrix,Aquatic,River,yes,no,,WAS SCHUYLKILL RIVER
Philadelphia,NS/BDW,Spiny Softshell Turtle,Turtle,4/30/2019,Matrix,Matrix,Aquatic,River,yes,no,,WAS SCHUYLKILL RIVER
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,9/11/2019,Monk's Dog Run,Monk's Dog Run,Terrestrial,Field,yes,no,,
Philadelphia,BDW,American Toad,Frog,8/12/2019,Morris Arboretum ,Morris Arboretum ,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,3/29/2018,Morris Arboretum ,Morris Arboretum ,terrestrial,field,yes,no,frankford creek,
Philadelphia,NS/BDW,Ringneck Snake,Snake,9/26/2019,Morris Arboretum ,Morris Arboretum ,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Ringneck Snake,Snake,9/26/2019,Morris Arboretum ,Morris Arboretum ,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Northern Watersnake,Snake,4/25/2020,Morris Park,Morris Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,4/25/2020,Morris Park,Morris Park,terrestrial,wooded,yes,no,road,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/22/2020,Neighbors Woodland,Neighbors Woodland,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,11/10/2016,Penn Park,Penn Park,terrestrial,field,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,11/10/2016,Penn Park,Penn Park,terrestrial,field,yes,no,,
Philadelphia,BDW,American Bullfrog,Frog,5/4/2019,Penn Treaty Park,Penn Treaty Park,aquatic,river,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,5/1/2020,Penn Treaty Park,Penn Treaty Park,Terrestrial,Field,yes,yes,,
Philadelphia,BDW,American Bullfrog,Frog,6/4/2019,PENNYPACK PARK,Pennypack on The Delaware Park,aquatic,river,yes,no,looks like on the edge of maybe blue bell park or wissahickon valley park,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,American Bullfrog,Frog,5/2/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,American Bullfrog,Frog,5/2/2019,PENNYPACK PARK,Friends of Pennypack Park,terrestrial,wooded,yes,no,,PENNYPACK PARK
Philadelphia,BDW,American Bullfrog,Frog,10/2/2018,Pennypack Park,Pennypack Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,9/13/2020,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,American Toad,Frog,4/6/2020,PENNYPACK PARK,Pennypack on The Delaware Park,aquatic,river,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,American Toad,Frog,9/13/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,American Toad,Frog,9/2/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,American Toad,Frog,6/4/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,American Toad,Frog,7/31/2018,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,Pic is frog in container…,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,American Toad,Frog,4/25/2020,Pennypack Park,Pennypack Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,5/3/2020,PENNYPACK PARK,Friends of Pennypack Park,aquatic,pond,yes,no,,PENNYPACK PARK
Philadelphia,BDW,Green Frog,Frog,5/1/2020,Pennypack Park,Pennypack Park,terrestrial,wooded,yes,no,pic looks like on the bank of a pond,
Philadelphia,BDW,Green Frog,Frog,5/1/2020,Pennypack Park,Pennypack Park,terrestrial,wooded,yes,no,pic looks like on the bank of a pond,
Philadelphia,BDW,Green Frog,Frog,8/26/2017,Pennypack Park,Pennypack Park,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Eastern Redback Salamander,Salamander,9/29/2018,PENNYPACK PARK,Friends of Pennypack Park,terrestrial,wooded,yes,no,On Yellow Trail,PENNYPACK PARK
Philadelphia,BDW,Northern Two Lined Salamander,Salamander,10/23/2019,Pennypack Park,Pennypack Park,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,11/8/2018,PENNYPACK PARK,Pennypack On The Delaware Park,Terrestrial,Field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Common Garter Snake,Snake,10/7/2018,PENNYPACK PARK,Pennypack On The Delaware Park,Terrestrial,Field,yes,no,multiple,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Common Garter Snake,Snake,5/2/2019,PENNYPACK PARK,Pennypack Creek,Aquatic,Creek,yes,no,,PENNYPACK PARK
Philadelphia,NS/BDW,Common Garter Snake,Snake,7/25/2018,PENNYPACK PARK,Ten Mile Point,Terrestrial,Field,yes,no,,PENNYPACK PARK
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/25/2020,Pennypack Park,Pennypack Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/14/2020,Pennypack Park,Pennypack Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,3/14/2020,Pennypack Park,Pennypack Park,Terrestrial,Wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,3/14/2020,Pennypack Park,Pennypack Park,Terrestrial,Edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,4/14/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,yes,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/20/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,3/11/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Dekay's Brownsnake,Snake,4/14/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/11/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Dekay's Brownsnake,Snake,3/20/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Eastern Ratsnake,Snake,4/8/2020,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Eastern Ratsnake,Snake,10/30/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Eastern Ratsnake,Snake,7/7/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Eastern Ratsnake,Snake,6/6/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Eastern Ratsnake,Snake,4/21/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Eastern Ratsnake,Snake,4/21/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Eastern Ratsnake,Snake,6/2/2018,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,edge,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Eastern Ratsnake,Snake,4/21/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,maybe lake?,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Eastern Ratsnake,Snake,6/6/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Eastern Ratsnake,Snake,10/30/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Eastern Ratsnake,Snake,7/7/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,road,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Eastern Ratsnake,Snake,6/2/2018,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,edge,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Eastern Ratsnake,Snake,4/21/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Eastern Ratsnake,Snake,4/8/2020,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,wooded,yes,yes,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,North American Racer,Snake,4/25/2020,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,North American Racer,Snake,4/25/2020,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Northern Watersnake,Snake,4/12/2020,PENNYPACK PARK,Friends of Pennypack Park,terrestrial,wooded,yes,no,,PENNYPACK PARK
Philadelphia,NS/BDW,Northern Watersnake,Snake,9/3/2019,PENNYPACK PARK,Friends of Pennypack Park,aquatic,creek,yes,no,,PENNYPACK PARK
Philadelphia,NS/BDW,Northern Watersnake,Snake,4/28/2019,PENNYPACK PARK,Friends of Pennypack Park,terrestrial,wooded,yes,no,looks like in cresheim creek,PENNYPACK PARK
Philadelphia,BDW,Northern Watersnake,Snake,4/12/2020,PENNYPACK PARK,Friends of Pennypack Park,terrestrial,wooded,yes,no,found on rocks,PENNYPACK PARK
Philadelphia,BDW,Northern Watersnake,Snake,4/28/2019,PENNYPACK PARK,Friends of Pennypack Park,terrestrial,wooded,yes,no,,PENNYPACK PARK
Philadelphia,BDW,Northern Watersnake,Snake,9/3/2019,PENNYPACK PARK,Friends of Pennypack Park,aquatic,creek,yes,no,,PENNYPACK PARK
Philadelphia,NS/BDW,Northern Watersnake,Snake,10/31/2018,Pennypack Park,Pennypack Park,terrestrial,wooded,yes,no,in neighborhood but big patch of forrest beside it,
Philadelphia,NS/BDW,Northern Watersnake,Snake,8/14/2018,Pennypack Park,Pennypack Park,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Northern Watersnake,Snake,10/31/2018,Pennypack Park,Pennypack Park,terrestrial,wooded,yes,no,golf course,
Philadelphia,BDW,Northern Watersnake,Snake,8/14/2018,Pennypack Park,Pennypack Park,terrestrial,wooded,yes,no,pennypack park,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,8/27/2019,PENNYPACK PARK,Pennypack On The Delaware Park,Terrestrial,Field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,5/18/2018,PENNYPACK PARK,Pennypack On The Delaware Park,Terrestrial,Field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,9/22/2017,PENNYPACK PARK,Pennypack On The Delaware Park,Aquatic,River,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Common Snapping Turtle,Turtle,8/27/2019,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Common Snapping Turtle,Turtle,5/18/2018,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Common Snapping Turtle,Turtle,9/22/2017,PENNYPACK PARK,Pennypack on The Delaware Park,terrestrial,field,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Northern Map Turtle,Turtle,7/24/2019,PENNYPACK PARK,Pennypack On The Delaware Park,Aquatic,River,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Northern Map Turtle,Turtle,4/25/2020,PENNYPACK PARK,Pennypack on The Delaware Park,aquatic,creek,yes,no,,CONNECTS TO PENNYPACK PARK
Philadelphia,BDW,Northern Map Turtle,Turtle,7/24/2019,PENNYPACK PARK,Pennypack on The Delaware Park,aquatic,creek,yes,,,CONNECTS TO PENNYPACK PARK
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,5/6/2020,Philadelphia Zoo,Philadelphia Zoo,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,5/6/2020,Philadelphia Zoo,Philadelphia Zoo,terrestrial,wooded,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,6/11/2019,Pleasant Hill Park,Pleasant Hill Park,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,6/11/2019,Pleasant Hill Park,Pleasant Hill Park,Terrestrial,Field,yes,no,,
Philadelphia,NS/BDW,Common Garter Snake,Snake,4/5/2018,Pleasant Hill Park,Pleasant Hill Park,Terrestrial,Edge,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,9/6/2018,Pleasant Hill Park,Pleasant Hill Park,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Dekay's Brownsnake,Snake,11/9/2017,Pleasant Hill Park,Pleasant Hill Park,terrestrial,field,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,9/6/2018,Pleasant Hill Park,Pleasant Hill Park,terrestrial,field,yes,no,,
Philadelphia,BDW,Dekay's Brownsnake,Snake,11/9/2017,Pleasant Hill Park,Pleasant Hill Park,terrestrial,field,yes,no,,
Philadelphia,NS/BDW,Painted Turtle,Turtle,3/13/2019,Pleasant Hill Park,Pleasant Hill Park,Terrestrial,Edge,yes,no,,
Philadelphia,NS,Painted Turtle,Turtle,3/13/2019,Pleasant Hill Park,Pleasant Hill Park,Terrestrial,Edge,yes,no,,
Philadelphia,NS/BDW,Common Snapping Turtle,Turtle,11/13/2018,Schuylkill Banks,Schuylkill Banks,Terrestrial,Field,yes,no,sunning itself on rocks ,
Philadelphia,BDW,American Bullfrog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/27/2020,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,4/27/2020,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,8/31/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,7/20/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,7/20/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,7/10/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,7/10/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/7/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/7/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/3/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,American Toad,Frog,5/27/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,frog looks like it's on a road,
Philadelphia,BDW,American Toad,Frog,4/8/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,American Toad,Frog,6/20/2017,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,American Toad,Frog,7/22/2016,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/26/2020,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/26/2020,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/25/2020,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,4/25/2020,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,5-Apr,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,stream,yes,no,by water tower recreation center,
Philadelphia,BDW,Green Frog,Frog,4/5/2020,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,3/24/2020,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,stream,yes,no,,
Philadelphia,BDW,Green Frog,Frog,8/31/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,8/31/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,8/31/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,7/31/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,on edge of urban,
Philadelphia,BDW,Green Frog,Frog,7/27/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,7/20/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,7/20/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,pic on a rock,
Philadelphia,BDW,Green Frog,Frog,7/6/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,Pic is frog in container of water…,
Philadelphia,BDW,Green Frog,Frog,6/30/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/30/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/30/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/30/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/30/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,frog in container,
Philadelphia,BDW,Green Frog,Frog,6/30/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,pic looks like on the bank of a pond,
Philadelphia,BDW,Green Frog,Frog,6/30/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/9/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,pic looks like on the bank of a pond,
Philadelphia,BDW,Green Frog,Frog,6/9/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,Pic is frog in container of water…,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,pic looks like on the bank of a pond,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,terrestrial,wooded,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,pic looks like on the bank of a pond,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
Philadelphia,BDW,Green Frog,Frog,6/1/2019,Schuylkill Center for Environmental Education,Schuylkill Center for Environmental Education,aquatic,pond,yes,no,,
